学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
中国人民大学,艺术学,13,不区分院系,365,55,55,90,90,2025
中国人民大学,文物,1451,不区分院系,330,55,55,90,90,2025
中国人民大学,交叉学科,14,不区分院系,310,55,55,90,90,2025
同济大学,哲学,010100,人文学院,375,60,60,115,120,2023
同济大学,哲学,01,不区分院系,370,50,50,90,90,2023
同济大学,区域经济学,020202,经济与管理学院,355,60,60,90,90,2023
同济大学,财政学,020203,经济与管理学院,350,60,60,90,90,2023
同济大学,金融学,020204,经济与管理学院,355,60,60,90,90,2023
同济大学,产业经济学,020205,经济与管理学院,355,60,60,90,90,2023
同济大学,国际贸易学,020206,经济与管理学院,350,60,60,90,90,2023
同济大学,金融,0251,不区分院系,346,48,48,72,72,2023
同济大学,应用统计,0252,不区分院系,346,48,48,72,72,2023
同济大学,应用统计,0252,数学科学学院,346,48,48,72,72,2023
同济大学,经济学,02,不区分院系,350,55,55,90,90,2023
同济大学,法学,030100,法学院,370,60,60,95,95,2023
同济大学,马克思主义理论,030500,马克思主义学院,340,60,60,85,85,2023
同济大学,法律（非法学）,035101,不区分院系,326,45,45,68,68,2023
同济大学,法律（非法学）,035101,法学院,326,45,45,68,68,2023
同济大学,法律（法学）,035102,不区分院系,326,45,45,68,68,2023
同济大学,法律（法学）,035102,法学院,326,45,45,68,68,2023
同济大学,政治学,0302,政治与国际关系学院,350,60,60,100,100,2023
同济大学,法学,03,不区分院系,340,50,50,85,85,2023
同济大学,法学,03,上海国际知识产权学院,345,50,60,100,100,2023
同济大学,教育学,040100,职业技术教育学院,350,55,55,200,0,2023
同济大学,教育学,040100,国际足球学院,350,55,60,205,0,2023
同济大学,教育,045100,职业技术教育学院,350,51,51,90,90,2023
同济大学,体育,045200,国际足球学院,320,45,55,200,0,2023
同济大学,汉语国际教育,045300,国际文化交流学院,350,51,51,90,90,2023
同济大学,应用心理,045400,人文学院,370,55,55,230,0,2023
同济大学,教育学,0401,体育教学部,350,55,55,220,0,2023
同济大学,教育,0451,不区分院系,350,51,51,77,77,2023
同济大学,体育,0452,不区分院系,305,39,39,117,0,2023
同济大学,体育,0452,体育教学部,305,45,50,180,0,2023
同济大学,汉语国际教育,0453,不区分院系,350,51,51,77,77,2023
同济大学,应用心理,0454,不区分院系,370,55,55,180,0,2023
同济大学,教育学（不含体育学）,04,不区分院系,350,55,55,180,0,2023
同济大学,中国语言文学,050100,人文学院,370,60,60,90,110,2023
同济大学,外国语言文学,050200,外国语学院,370,60,60,90,90,2023
同济大学,英语语言文学,050201,外国语学院,370,60,60,90,90,2023
同济大学,德语语言文学,050204,外国语学院,370,60,60,90,90,2023
同济大学,日语语言文学,050205,外国语学院,370,60,60,90,90,2023
同济大学,外国语言学及应用语言学,050211,外国语学院,370,60,60,90,90,2023
同济大学,新闻传播学,050300,艺术与传媒学院,375,60,60,105,105,2023
同济大学,英语笔译,055101,外国语学院,390,60,60,90,90,2023
同济大学,英语口译,055102,外国语学院,380,60,60,90,90,2023
同济大学,德语笔译,055109,外国语学院,390,60,60,90,90,2023
同济大学,新闻与传播,055200,艺术与传媒学院,375,60,60,105,105,2023
同济大学,翻译,0551,不区分院系,380,60,60,90,90,2023
同济大学,新闻与传播,0552,不区分院系,370,60,60,90,90,2023
同济大学,文学,05,不区分院系,370,55,55,90,90,2023
同济大学,物理学,070200,物理科学与工程学院,305,50,45,80,80,2023
同济大学,化学,070300,不区分院系,305,50,50,85,85,2023
同济大学,海洋科学,070700,海洋与地球科学学院,305,50,50,85,90,2023
同济大学,地球物理学,070800,海洋与地球科学学院,305,50,50,85,90,2023
同济大学,生物学,071000,生命科学与技术学院,325,55,55,80,80,2023
同济大学,生物学,071000,生命科学与技术学院,375,55,55,90,90,2023
同济大学,生物医学工程,077700,医学院,320,55,55,85,90,2023
同济大学,基础医学,077800,医学院,320,55,55,85,90,2023
同济大学,教育技术学,078401,物理科学与工程学院,305,50,45,80,80,2023
同济大学,数学,0701,数学科学学院,300,50,50,75,75,2023
同济大学,物理学,0702,不区分院系,305,50,45,80,80,2023
同济大学,理学,07,不区分院系,300,50,50,75,75,2023
同济大学,力学,080100,航空航天与力学学院,310,50,50,75,80,2023
同济大学,机械工程,080200,不区分院系,330,50,50,85,85,2023
同济大学,机械制造及其自动化,080201,不区分院系,330,50,50,85,85,2023
同济大学,车辆工程,080204,铁道与城市轨道交通研究院,310,50,50,80,75,2023
同济大学,车辆工程,080204,汽车学院,320,50,50,75,80,2023
同济大学,材料科学与工程,080500,材料科学与工程学院,310,50,50,75,75,2023
同济大学,动力工程及工程热物理,080700,不区分院系,310,50,50,75,75,2023
同济大学,动力机械及工程,080703,汽车学院,320,50,50,75,80,2023
同济大学,电气工程,080800,信息工程学院,325,50,50,85,85,2023
同济大学,信息与通信工程,081000,信息工程学院,360,55,60,90,100,2023
同济大学,信号与信息处理,081002,信息工程学院,360,55,60,90,100,2023
同济大学,控制科学与工程,081100,信息工程学院,355,50,50,90,90,2023
同济大学,控制理论与控制工程,081101,信息工程学院,355,50,50,90,90,2023
同济大学,微电子科学与工程,0811J1,信息工程学院,355,60,60,90,90,2023
同济大学,计算机科学与技术,081200,信息工程学院,335,50,50,85,85,2023
同济大学,建筑学,081300,建筑与城市规划学院,325,55,60,80,90,2023
同济大学,市政工程,081403,环境科学与工程学院,325,55,55,85,85,2023
同济大学,供热、供燃气、通风及空调工程,081404,不区分院系,310,50,50,75,75,2023
同济大学,测绘科学与技术,081600,测绘与地理信息学院,325,50,50,85,85,2023
同济大学,交通运输工程,082300,交通运输工程学院,310,50,50,80,85,2023
同济大学,载运工具运用工程,082304,铁道与城市轨道交通研究院,310,50,50,80,75,2023
同济大学,城市交通,0823J1,交通运输工程学院,310,50,50,80,85,2023
同济大学,航空宇航科学与技术,082500,航空航天与力学学院,310,50,50,75,80,2023
同济大学,环境科学,083001,环境科学与工程学院,315,50,50,85,85,2023
同济大学,环境工程,083002,环境科学与工程学院,315,55,55,85,85,2023
同济大学,城乡规划学,083300,建筑与城市规划学院,345,55,60,90,90,2023
同济大学,风景园林学,083400,建筑与城市规划学院,335,55,60,90,90,2023
同济大学,软件工程,083500,软件学院,330,55,55,90,90,2023
同济大学,建筑学,085100,建筑与城市规划学院,320,55,60,80,90,2023
同济大学,城市规划,085300,建筑与城市规划学院,345,55,60,90,90,2023
同济大学,电子信息,085400,信息工程学院,355,60,60,90,90,2023
同济大学,电子信息,085400,信息工程学院,360,55,60,90,100,2023
同济大学,电子信息,085400,信息工程学院,360,55,60,90,100,2023
同济大学,电子信息,085400,信息工程学院,355,50,50,90,90,2023
同济大学,电子信息,085400,信息工程学院,355,50,50,90,90,2023
同济大学,电子信息,085400,信息工程学院,335,50,50,85,85,2023
同济大学,电子信息,085400,信息工程学院,340,60,55,85,85,2023
同济大学,机械,085500,汽车学院,320,50,50,75,80,2023
同济大学,机械,085500,设计创意学院,390,60,60,90,90,2023
同济大学,机械,085500,上海国际设计创新学院,390,60,60,90,90,2023
同济大学,机械,085500,研究生教育管理中心,300,50,55,85,85,2023
同济大学,机械,085500,不区分院系,330,50,50,85,85,2023
同济大学,材料与化工,085600,材料科学与工程学院,310,50,50,75,75,2023
同济大学,材料与化工,085600,不区分院系,310,50,50,75,75,2023
同济大学,资源与环境,085700,环境科学与工程学院,310,50,50,80,80,2023
同济大学,测绘工程,085704,测绘与地理信息学院,325,50,50,85,85,2023
同济大学,能源动力,085800,汽车学院,320,50,50,75,80,2023
同济大学,能源动力,085800,不区分院系,310,50,50,75,75,2023
同济大学,电气工程,085801,信息工程学院,325,50,50,85,85,2023
同济大学,土木水利,085900,环境科学与工程学院,310,50,50,80,80,2023
同济大学,土木水利,085900,不区分院系,310,50,50,75,75,2023
同济大学,交通运输,086100,交通运输工程学院,310,50,50,80,85,2023
同济大学,交通运输,086100,铁道与城市轨道交通研究院,310,50,50,80,75,2023
同济大学,交通运输,086100,汽车学院,320,50,50,75,80,2023
同济大学,设计学,087200,设计创意学院,360,60,60,90,90,2023
同济大学,地质资源与地质工程,0818,土木工程学院,310,50,50,75,75,2023
同济大学,建筑学,0851,不区分院系,310,50,50,75,75,2023
同济大学,城市规划,0853,不区分院系,310,50,50,75,75,2023
同济大学,电子信息,0854,不区分院系,310,50,50,75,75,2023
同济大学,电子信息,0854,研究生教育管理中心,273,38,38,57,57,2023
同济大学,机械,0855,不区分院系,310,50,50,75,75,2023
同济大学,机械,0855,研究生教育管理中心,273,38,38,57,57,2023
同济大学,材料与化工,0856,不区分院系,310,50,50,75,75,2023
同济大学,材料与化工,0856,研究生教育管理中心,273,38,38,57,57,2023
同济大学,资源与环境,0857,不区分院系,310,50,50,75,75,2023
同济大学,资源与环境,0857,研究生教育管理中心,273,38,38,57,57,2023
同济大学,资源与环境,0857,土木工程学院,310,50,50,75,75,2023
同济大学,能源动力,0858,不区分院系,310,50,50,75,75,2023
同济大学,能源动力,0858,研究生教育管理中心,273,38,38,57,57,2023
同济大学,土木水利,0859,不区分院系,310,50,50,75,75,2023
同济大学,土木水利,0859,研究生教育管理中心,273,38,38,57,57,2023
同济大学,土木水利,0859,土木工程学院,310,50,50,75,75,2023
同济大学,交通运输,0861,不区分院系,310,50,50,75,75,2023
同济大学,交通运输,0861,研究生教育管理中心,273,38,38,57,57,2023
同济大学,工学（不含工学照顾专业）,08,不区分院系,310,50,50,75,75,2023
同济大学,风景园林,095300,建筑与城市规划学院,325,55,60,90,90,2023
同济大学,风景园林,0953,不区分院系,310,50,50,75,75,2023
同济大学,基础医学,100100,医学院,325,55,55,190,0,2023
同济大学,临床医学,100200,医学院,325,55,55,190,0,2023
同济大学,口腔医学,100300,口腔医学院,340,60,67,200,0,2023
同济大学,口腔基础医学,100301,口腔医学院,340,60,67,200,0,2023
同济大学,口腔临床医学,100302,口腔医学院,340,60,67,200,0,2023
同济大学,公共卫生与预防医学,100400,医学院,325,50,50,190,0,2023
同济大学,药学,100700,医学院,325,55,55,190,0,2023
同济大学,临床医学,105100,医学院,325,55,55,190,0,2023
同济大学,护理,105400,医学院,296,45,45,170,0,2023
同济大学,临床医学,1051,不区分院系,325,50,50,190,0,2023
同济大学,口腔医学,1052,不区分院系,330,50,50,190,0,2023
同济大学,护理,1054,不区分院系,296,45,45,150,0,2023
同济大学,医学（不含中医类照顾专业）,10,不区分院系,325,50,50,190,0,2023
同济大学,管理科学与工程,120100,经济与管理学院,350,60,60,90,90,2023
同济大学,会计学,120201,经济与管理学院,340,60,60,90,90,2023
同济大学,企业管理,120202,经济与管理学院,340,60,60,90,90,2023
同济大学,技术经济及管理,120204,经济与管理学院,340,60,60,90,90,2023
同济大学,公共管理,120400,经济与管理学院,340,60,60,90,90,2023
同济大学,公共管理,125200,不区分院系,175,0,44,88,0,2023
同济大学,会计,125300,不区分院系,197,0,51,102,0,2023
同济大学,工程管理,1256,不区分院系,178,0,44,88,0,2023
同济大学,管理学,12,不区分院系,340,55,55,90,90,2023
同济大学,艺术学理论,130100,人文学院,395,60,70,120,120,2023
同济大学,设计学,130500,艺术与传媒学院,370,60,60,110,110,2023
同济大学,设计学,130500,设计创意学院,370,60,60,90,90,2023
同济大学,设计学,130500,上海国际设计创新学院,370,60,60,90,90,2023
同济大学,音乐,135101,艺术与传媒学院,370,55,55,110,110,2023
同济大学,广播电视,135105,艺术与传媒学院,370,60,60,100,110,2023
同济大学,艺术设计,135108,人文学院,370,40,40,115,115,2023
同济大学,艺术设计,135108,艺术与传媒学院,370,60,60,110,110,2023
同济大学,艺术设计,135108,设计创意学院,370,60,60,90,90,2023
同济大学,艺术设计,135108,上海国际设计创新学院,370,60,60,90,90,2023
同济大学,艺术,1351,不区分院系,370,50,50,90,90,2023
同济大学,艺术,1351,人文学院,370,40,40,115,115,2023
同济大学,艺术学,13,不区分院系,370,50,50,90,90,2023
同济大学,哲学,010100,人文学院,395,60,60,115,115,2024
同济大学,哲学,01,不区分院系,385,60,60,110,110,2024
同济大学,区域经济学,020202,经济与管理学院,380,60,60,90,90,2024
同济大学,财政学,020203,经济与管理学院,380,60,60,90,90,2024
同济大学,金融学,020204,经济与管理学院,380,60,60,90,90,2024
同济大学,产业经济学,020205,经济与管理学院,365,60,60,90,90,2024
同济大学,国际贸易学,020206,经济与管理学院,365,60,60,90,90,2024
同济大学,金融,0251,不区分院系,338,47,47,71,71,2024
同济大学,应用统计,0252,不区分院系,338,47,47,71,71,2024
同济大学,应用统计,0252,数学科学学院,338,47,47,71,100,2024
同济大学,经济学,02,不区分院系,360,50,50,90,90,2024
同济大学,法学,030100,法学院,354,60,60,90,90,2024
同济大学,马克思主义理论,030500,马克思主义学院,340,60,60,90,90,2024
同济大学,法律（非法学）,035101,法学院,331,47,47,71,71,2024
同济大学,法律（法学）,035102,法学院,331,47,47,71,71,2024
同济大学,法学,03,不区分院系,340,50,50,90,90,2024
同济大学,教育学,040100,职业技术教育学院,350,55,55,200,0,2024
同济大学,教育,045100,职业技术教育学院,350,51,51,77,77,2024
同济大学,国际中文教育,045300,国际文化交流学院,350,51,51,90,90,2024
同济大学,应用心理,045400,人文学院,365,60,60,205,0,2024
同济大学,教育,0451,不区分院系,350,51,51,77,77,2024
